43228	1867	
38456	44027	
22739	29964	
47100	32608	
32768	47260	
11125	10659	
12821	45032	
40266	11093	
5999	49189	
38292	3843	
46863	9793	
17161	6476	
38403	9563	
49511	31328	
42513	17855	
11050	39891	
24671	39241	
30618	26209	
2162	6379	
41763	32780	
15954	3722	
10962	10481	
27702	11538	
27465	40233	
38641	23433	
4464	34955	
22840	42145	
22697	20222	
31934	1783	
8381	26813	
21007	14057	
33447	4531	
16085	48581	
41293	17349	
2362	29036	
26119	47999	
8027	1221	
48734	790	
44261	26398	
7202	26797	
9680	49389	
31223	41956	
45428	564	
33581	36234	
21323	7075	
3579	15763	
6533	375	
13240	12676	
34370	16289	
5253	32987	
31568	22066	
38218	31884	
15105	5010	
15084	646	
11847	23424	
13223	39813	
8287	9171	
30286	36912	
37384	15534	
39468	3538	
25006	27490	
17574	5158	
9544	24990	
29791	2459	
25386	24786	
49431	22583	
23719	38065	
4929	4728	
30886	19845	
30304	10661	
12320	46348	
36925	45780	
28244	37103	
34199	48436	
11175	23876	
30072	46666	
251	20377	
8720	30234	
38347	1921	
1521	7723	
25088	14940	
32326	48093	
43043	24526	
17872	42534	
37968	17585	
13358	3911	
46227	16694	
42488	21710	
7521	45255	
13048	33637	
17238	26168	
22918	23351	
32630	5868	
29247	34547	
48418	8692	
15073	47385	
6730	39090	
2710	31105	
39753	8652	
37418	3291	
26273	12860	
3146	3569	
23476	43859	
875	6264	
22956	25886	
21620	48726	
46968	16177	
20874	23069	
37731	43343	
40598	30629	
6434	40508	
11556	25688	
34874	33914	
24171	30487	
22892	42383	
31044	1482	
41806	6600	
34520	5429	
6935	26134	
6539	18230	
34663	26407	
44015	18218	
42961	11520	
9543	48255	
6246	44790	
45641	24564	
20590	46412	
25454	17885	
22773	14694	
37193	22243	
37137	15803	
25281	17944	
35228	6570	
49245	43768	
45122	7460	
46635	45803	
47175	4087	
34126	26311	
28454	682	
4578	24738	
44946	38900	
5660	35621	
4827	7496	
27778	16811	
29264	42267	
18836	23401	
24043	28869	
6486	22425	
42637	18597	
30892	206	
24166	13487	
32817	1324	
4913	433	
38147	10623	
31434	26804	
18718	39177	
27389	23006	
17603	16282	
26636	48980	
24725	13943	
27261	10428	
31841	4589	
32526	1648	
17911	34319	
12406	31151	
3609	2124	
7929	23245	
6606	15052	
40855	32747	
30260	43528	
43361	40642	
48880	23961	
24153	33992	
31779	31800	
18646	41509	
11515	42293	
9889	5071	
20386	28404	
37695	23697	
25720	30705	
3530	3322	
24952	2452	
30094	2818	
3577	45343	
21182	18871	
30339	47605	
20672	998	
31084	21941	
10108	4214	
10622	23795	
27564	19021	
10663	37432	
1856	17430	
11629	25520	
3249	41946	
44828	5121	
41663	45211	
25293	47131	
44538	12048	
10292	42331	
30537	18170	
13766	17865	
22779	32694	
31781	11202	
32968	4635	
10618	672	
42306	24211	
36510	8468	
26701	46358	
13893	49430	
20472	38673	
18279	41891	
31256	21846	
6700	5702	
40256	2189	
12756	28945	
17726	9480	
27168	27162	
26501	30117	
47091	9826	
39324	41770	
12081	24893	
31240	42292	
45390	11054	
22003	4286	
16090	9033	
14329	39151	
10381	42680	
13023	22986	
8743	17396	
21164	2092	
2744	32032	
17045	8837	
36475	25106	
17367	34513	
9565	35918	
44461	29154	
16556	5120	
15234	43468	
20010	28406	
32976	30269	
24081	41544	
27751	10582	
21952	39109	
45737	19226	
31155	42315	
12610	25506	
5074	22802	
36948	13194	
8512	21078	
40465	25116	
37923	35824	
22354	38503	
48595	11648	
34564	39947	
5035	13544	
26818	49700	
8733	49112	
39341	13745	
40514	44721	
19961	18800	
13103	49272	
35105	26231	
42803	24938	
33547	44641	
23357	39030	
46021	8212	
21802	27852	
8895	20219	
30812	48624	
22482	32805	
38630	16506	
29358	18489	
49709	30817	
23063	18082	
5123	18016	
30573	36560	
9775	10530	
11984	27770	
16268	25344	
48373	45862	
9274	20413	
41189	49093	
871	132	
3769	10612	
27089	38013	
21566	9886	
22902	33070	
6680	23883	
9217	47458	
35082	27099	
48382	19011	
41974	24559	
38261	25020	
46200	35468	
40634	11102	
26601	1409	
41373	18361	
25425	9167	
4084	28864	
24817	44292	
11960	45400	
20265	23198	
4137	37134	
46935	36513	
48895	2904	
9758	13332	
29166	43731	
48255	44838	
41445	19644	
24278	47022	
1043	8171	
49251	36128	
36742	32362	
1235	8299	
14801	46323	
16202	48159	
8569	18647	
44752	1708	
18845	44427	
1141	16485	
28240	18604	
24674	43875	
181	28131	
48686	34503	
14517	26116	
41049	6663	
31967	18144	
2616	6442	
17405	11755	
33278	12783	
12590	38952	
32612	31558	
12678	23984	
9877	38402	
17919	26193	
29976	49606	
38585	35939	
32826	25021	
16869	25846	
28199	16086	
35402	46103	
15189	4124	
13602	49441	
25021	36243	
4917	26400	
25079	14302	
29136	18289	
9138	44190	
23249	40742	
13725	36229	
42049	32630	
19556	12489	
40782	38000	
36410	22627	
6436	48815	
35455	40391	
20856	40729	
31086	6894	
47569	27730	
18582	1984	
43091	35486	
10995	14893	
5257	47332	
22666	29198	
31134	12299	
1641	29672	
45516	39374	
45632	44082	
39944	34277	
32508	18981	
28612	5961	
46127	15458	
47600	9944	
46628	25694	
49207	40854	
21955	18619	
23897	12580	
49856	24335	
3908	22843	
20814	1410	
9067	39125	
305	393	
24857	45785	
9089	44842	
33870	15441	
25914	24268	
28008	43465	
44449	15821	
22397	22454	
31505	24543	
40645	15681	
47442	45136	
42004	45567	
12347	37124	
16149	6526	
30143	11009	
21746	49902	
48067	36951	
1439	25609	
14687	16874	
12759	22209	
34915	36205	
48612	45393	
7373	10406	
27310	48408	
33863	19918	
19532	37825	
39031	30964	
31848	48514	
10350	49306	
15350	33232	
13823	32102	
19578	26145	
4726	38900	
37075	26639	
13509	15287	
23832	44633	
18493	7836	
9646	23683	
8373	26255	
34931	12142	
29962	12359	
36090	40387	
24100	40748	
45715	17832	
14800	22217	
24886	49173	
27455	28476	
14476	46992	
21674	41707	
6282	39652	
22256	17937	
8843	9024	
45966	45589	
5785	29260	
7322	29931	
16216	17031	
48412	292	
7407	299	
11594	12609	
31460	29650	
25566	36741	
45762	45586	
23606	3368	
31305	47220	
12967	48055	
22899	7186	
29279	11513	
8975	39870	
1830	33933	
21707	703	
5712	10079	
32738	21094	
18034	30281	
33184	9904	
27358	38870	
38878	41156	
6125	2258	
47663	5260	
16775	26733	
30406	12944	
48770	2334	
7729	14509	
20117	44132	
3398	35653	
30584	29992	
26584	25264	
7002	47214	
48438	48961	
11502	730	
15664	23699	
13411	20800	
30135	16146	
41983	13396	
20688	14086	
13495	36463	
1285	14905	
36846	45203	
26681	35546	
23879	15910	
41029	2842	
19258	28691	
34500	27293	
36109	44518	
27354	7238	
43676	40084	
9802	42975	
36514	21826	
45215	38986	
31615	16842	
35380	9834	
40708	21451	
26003	46414	
36074	46733	
49932	45561	
19058	10448	
13281	33914	
33895	30112	
31102	34925	
18911	33143	
22966	35213	
35041	46959	
1704	9940	
24257	30162	
8513	22128	
24743	27936	
38202	1316	
38317	17660	
33202	19544	
7671	4660	
12103	38062	
1692	39515	
5870	24867	
9651	38772	
32146	44477	
28377	6093	
43721	14855	
15438	40870	
20145	49078	
25712	35004	
36394	919	
26720	42679	
28413	4632	
16544	48444	
16442	30143	
33805	14911	
14240	14219	
41514	16506	
8948	48645	
37666	30562	
12725	23346	
10079	17756	
30790	12408	
24024	42972	
9754	29754	
27396	32549	
43454	47826	
18814	24770	
18320	27307	
18753	11071	
33550	16968	
35842	9445	
14761	17715	
41309	35280	
41382	7720	
37039	31401	
37312	34596	
19432	41986	
7684	42897	
28117	33222	
4031	27763	
30694	34821	
36533	31768	
30912	2899	
601	43235	
26805	29417	
359	48104	
45644	37163	
13859	30063	
12873	47321	
32270	38756	
7738	25164	
42436	12386	
12032	36319	
4758	26473	
10232	41946	
8623	27115	
4469	35849	
15317	31463	
44124	5563	
7837	34077	
33564	45382	
5291	47217	
33719	44840	
21621	10250	
39074	13865	
9715	36938	
7765	7068	
2646	6327	
12047	35060	
33234	29608	
9593	36355	
5865	39548	
10677	10030	
30965	48099	
17443	32284	
7745	5120	
3071	10189	
31156	14630	
42203	16983	
10732	18064	
41109	39244	
12979	35821	
19188	24376	
17361	11112	
49092	32870	
15773	45189	
16028	29473	
23361	35464	
33368	22632	
12409	14416	
11400	30491	
33927	22592	
45412	29426	
37943	24493	
19882	23085	
41722	37827	
32870	22806	
36465	45715	
12925	40995	
10904	42199	
40917	26183	
44060	39607	
27220	22504	
34826	1315	
47412	27579	
36150	19296	
27099	25333	
25392	398	
16329	23431	
37642	37945	
6622	13300	
26520	9849	
43115	12610	
32079	8401	
30145	1728	
18090	5430	
541	18515	
20831	9287	
34011	15162	
22067	40556	
13019	4927	
48569	12159	
49649	28205	
42245	26929	
41686	42681	
14927	16379	
33196	16190	
19763	34547	
23727	21849	
7734	19111	
46263	25422	
36963	26569	
42954	7844	
9250	20422	
9327	43300	
13450	41348	
19932	34505	
30430	13272	
23745	20260	
23027	39010	
8589	13856	
44530	20262	
30318	45916	
24856	49591	
43863	21866	
3434	46273	
1673	22868	
34630	22339	
20164	30310	
37733	41704	
30871	28299	
43949	41905	
451	14295	
16627	20960	
6861	38222	
48110	33075	
1411	39632	
230	34107	
886	4082	
8106	20137	
6869	14042	
42289	25956	
10282	16199	
44249	23177	
10830	24314	
22748	19439	
2967	1461	
6576	7349	
30978	46222	
8107	33996	
46767	4713	
42794	25034	
17774	12719	
36929	32088	
40356	34623	
37629	38174	
47421	8894	
7012	33215	
30715	8414	
15998	9275	
44486	1193	
2096	34741	
32628	43895	
30102	28542	
2705	30223	
46732	45904	
40699	35609	
35178	34663	
32701	7410	
22650	7881	
20374	17801	
1895	20903	
10821	40550	
14228	12539	
23780	20058	
33173	13041	
8718	7474	
37838	35874	
10621	10261	
20839	10316	
15716	36237	
15208	13773	
8662	11442	
18759	41422	
37170	3394	
23115	17821	
46924	40461	
14603	46514	
43288	45900	
43241	36803	
24149	5041	
10020	15635	
6228	45210	
15694	41269	
16100	1775	
11596	2590	
35900	27499	
8147	30136	
46436	4328	
9429	4755	
13056	12547	
41863	20423	
25289	2030	
2942	3108	
2810	25524	
9846	28314	
12868	13415	
16143	36869	
41182	32837	
980	29376	
23021	39801	
12841	27514	
2636	16382	
1472	14453	
10696	36015	
7400	3451	
41435	17081	
4019	18283	
115	2786	
36419	11458	
15950	42914	
27296	47765	
14596	2383	
25416	34490	
36384	31272	
15299	7799	
29004	7735	
30802	6578	
36057	42553	
35572	48455	
45320	28266	
15477	27112	
33528	13593	
6259	37727	
16300	20491	
5646	14110	
22232	27275	
39883	18712	
29560	29823	
6997	26360	
5229	8037	
27153	23391	
46053	21213	
23356	23627	
24598	12640	
42947	43459	
10726	26862	
20334	44367	
36346	35558	
29114	5748	
4249	25982	
31667	49646	
14845	41170	
34506	2101	
10533	3961	
6856	9330	
90	34403	
1583	38667	
18300	38990	
16169	40154	
17207	12136	
38272	24860	
36712	12415	
27689	25173	
20278	25972	
32062	11360	
6447	40206	
790	25284	
9744	34715	
7586	42547	
29488	29153	
33991	3132	
29897	19923	
14212	33664	
36580	37135	
40111	17282	
41905	39220	
38496	9287	
12912	14673	
15193	25388	
35711	2904	
31072	16119	
40960	12913	
46315	26534	
28373	44491	
10903	47348	
22923	23229	
2565	9210	
22401	13643	
4178	7762	
12739	42132	
29857	42870	
30887	3272	
12647	18119	
32627	2951	
20034	5322	
39017	46261	
5175	33644	
10049	11033	
25895	10727	
5953	47236	
2781	37260	
43227	47279	
45078	43616	
35491	40814	
11597	23300	
31580	43649	
25523	14364	
41166	18264	
43432	36497	
46293	24390	
26024	13377	
20281	40991	
37365	6436	
12054	25883	
24716	16522	
807	41917	
45495	29072	
6948	40668	
32415	4034	
47797	40864	
155	106	
15378	17161	
21033	7574	
27033	26249	
20440	4920	
29946	37522	
6464	19079	
14850	40554	
19118	34386	
46499	26539	
41744	28373	
26428	17383	
21545	7220	
13562	3080	
450	8036	
33883	24534	
49742	16281	
16042	8001	
13623	5930	
44540	12894	
25946	22689	
48870	10015	
29068	27550	
19465	23307	
20072	36123	
23419	31085	
19530	19171	
17591	32633	
28155	11153	
46247	10581	
49114	15880	
47666	1530	
44485	16056	
25261	34674	
11883	23212	
39595	4211	
4063	20829	
29025	34914	
46204	40321	
49973	37653	
43811	49556	
23092	45234	
36495	44097	
43362	17497	
12810	35421	
10957	7066	
25832	17024	
22410	3909	
29073	29088	
32657	13437	
36076	3420	
15749	24327	
10727	38003	
8427	14037	
32268	32009	
15373	2416	
2325	36808	
28359	4681	
31564	574	
37220	42769	
20093	20871	
4162	43511	
10482	13681	
13202	22902	
47361	6684	
5155	8289	
38543	23722	
19677	41339	
7714	2217	
37077	35317	
39002	45581	
46613	32564	
4077	48406	
7023	21783	
11403	15022	
1315	13308	
21263	18349	
37485	29890	
41371	40990	
35792	29491	
25315	46670	
22909	12511	
19299	19019	
32362	26306	
48433	18042	
23922	49306	
44568	22661	
7301	17939	
20736	42392	
3257	49317	
7035	25029	
1374	31207	
40491	26933	
6590	49262	
45585	16636	
17379	47222	
34624	2535	
15347	45931	
38992	40037	
13159	5332	
19711	21151	
9929	19357	
17089	43462	
7836	9584	
9016	44391	
47397	20768	
8256	16749	
5921	39601	
9315	32332	
21559	37767	
32868	33518	
39721	29326	
35313	47910	
25206	13790	
16060	46372	
18134	17194	
44382	31112	
22733	47834	
18556	18935	
19444	29873	
18687	21935	
13824	5261	
42554	10771	
37363	15728	
24696	27505	
6866	25785	
22613	26704	
40545	4064	
8761	24150	
17386	187	
29119	32676	
30476	7391	
8883	14463	
7008	11734	
38732	23127	
11641	6716	
24032	3834	
37836	25839	
9029	31761	
8744	4738	
18437	129	
11259	26992	
5101	710	
21136	38622	
18447	12110	
33714	22922	
15332	22049	
35406	21302	
26893	30990	
9818	21859	
41605	48675	
4815	15051	
15731	2136	
38337	36315	
45484	23113	
11823	13611	
4574	11510	
35548	4021	
6169	21584	
29869	35273	
2060	26	
40825	12322	
16564	11779	
10352	32809	
48198	35567	
15121	7458	
35444	5116	
22257	2782	
24875	39085	
30378	44090	
5309	5489	
35635	31685	
5750	16040	
13288	26927	
41069	12012	
44502	9981	
8441	35050	
44117	43434	
23885	43604	
946	28695	
49249	23247	
38024	34274	
39423	11287	
27531	10068	
41127	20803	
1136	42469	
23487	43011	
26220	13786	
49963	35878	
11992	3166	
21838	24031	
2377	38504	
34834	21295	
20671	5639	
5808	34732	
37669	49420	
10030	45353	
1608	33093	
32653	6682	
26864	37944	
39714	239	
49510	5352	
19243	29288	
26482	34147	
48464	44359	
36037	19272	
49800	43106	
10527	41142	
29781	16887	
33566	49599	
12653	16539	
44933	25835	
34438	30955	
46868	45801	
11837	48900	
41690	29232	
29554	39101	
40083	42740	
17684	1538	
34133	9077	
36396	31794	
2753	4313	
32011	21137	
4745	39600	
46757	25519	
32240	14926	
30536	3188	
11824	48980	
11452	42823	
36135	16956	
35157	25128	
6063	19302	
46292	12205	
23772	17834	
22620	31606	
26190	39097	
24610	15855	
35926	16837	
12221	17970	
9913	7101	
6806	36351	
5814	20377	
3016	33887	
348	13616	
19508	10244	
13601	38113	
27248	48009	
10417	7446	
32453	29154	
24306	17499	
30299	14387	
30642	1229	
1280	31019	
37967	7693	
46533	2077	
20115	8163	
24213	41887	
5995	44944	
28995	13083	
35426	2812	
16495	39155	
21518	11293	
38708	43473	
7959	12585	
18881	22173	
10239	27939	
18130	29287	
43523	33169	
3306	30404	
45532	47790	
23599	42070	
26002	6443	
25875	10148	
3710	8369	
49498	28537	
31866	11026	
13757	47064	
15752	10237	
22441	973	
19756	30815	
25940	28254	
21142	1111	
23999	45872	
7424	27650	
45297	15558	
38064	7525	
30901	31812	
28298	4522	
21553	16211	
44934	6209	
641	28061	
14553	5399	
35265	8183	
18659	37284	
31236	42047	
34148	23566	
10243	41258	
7579	49867	
34197	1248	
42509	19908	
40103	36996	
31566	25990	
233	11851	
1360	30450	
341	27102	
38693	3507	
37980	21115	
7634	34351	
19983	33589	
18962	16279	
21287	31147	
30707	40057	
25585	25350	
31362	31221	
29434	2092	
42174	15084	
9730	31858	
12731	6436	
2864	16175	
48726	3000	
12050	13771	
25056	16444	
36143	36182	
7977	48798	
35724	32981	
47098	41849	
40023	17975	
2238	21427	
18931	21574	
38958	33910	
21520	30936	
43416	23276	
36070	45173	
46395	14675	
9278	49427	
33314	24592	
38717	39614	
44762	22096	
5262	44131	
30674	969	
6619	34683	
44894	24015	
24360	19621	
43400	3458	
19180	38380	
38276	47701	
8536	8397	
7577	45222	
37824	18369	
43720	5111	
8493	19047	
12910	29801	
34681	19624	
3453	12342	
2065	16418	
34401	46908	
7891	10204	
40526	47866	
16965	42409	
30672	11326	
25367	41763	
46963	22383	
41747	15528	
6534	14551	
21826	22023	
29311	17311	
21721	41014	
42907	29154	
19166	48550	
34336	42115	
46826	12830	
19777	25371	
7533	17061	
33373	8042	
3049	6748	
32996	44831	
35580	44919	
42167	44946	
5533	38011	
36299	39599	
22450	9971	
15657	8893	
35772	16141	
18326	23436	
4065	24250	
22578	23778	
21951	1356	
14928	5069	
17256	27641	
44216	12126	
2827	11475	
12946	36797	
16165	34431	
32391	27800	
23338	5508	
35264	41099	
4221	21220	
19829	38030	
47388	4913	
48407	17217	
36186	28428	
20208	22016	
32483	8255	
393	29237	
41082	38966	
33877	43018	
44991	16747	
2475	3065	
34860	49518	
45105	4258	
43710	34397	
19379	26504	
913	15573	
16611	21320	
9956	14517	
17387	33239	
30028	48460	
3246	42727	
27445	14447	
23052	3718	
17746	45560	
31940	17364	
9973	38941	
13700	49166	
13451	22252	
25531	32716	
7823	3681	
27504	13411	
30798	9684	
25916	23159	
5242	44194	
19538	9761	
41304	15382	
26478	137	
49109	32627	
11371	9409	
48053	39888	
37903	23437	
15292	32497	
4145	12418	
2495	27691	
43530	13775	
42915	37546	
40369	23480	
9252	45234	
12560	36946	
30074	2095	
8356	36722	
29246	42390	
15385	2279	
11008	22889	
44200	24695	
28964	17050	
7578	18677	
587	7735	
18408	22847	
48601	17683	
42561	36292	
43896	4630	
46215	40691	
48649	20154	
27558	22206	
20018	45094	
20914	5373	
27144	10040	
9292	19951	
13307	40480	
44492	35751	
30889	32414	
12438	4718	
7609	14339	
7437	4256	
35305	31796	
13521	23284	
43719	6583	
32994	21207	
249	25646	
9108	7453	
10941	4592	
34463	40681	
9594	4277	
17874	47076	
24597	10125	
23639	25149	
21856	20190	
13874	11230	
13308	1097	
26275	26439	
29648	3496	
39403	43242	
4898	48310	
15387	45474	
21697	21482	
42759	34160	
37493	22866	
1018	42787	
2687	25432	
12067	19475	
202	2755	
20061	48491	
30259	34157	
35869	43057	
7108	3964	
38372	27427	
46987	43712	
39908	48271	
2314	11528	
18080	32526	
28600	10321	
45036	35583	
5813	41435	
11667	9356	
49642	12698	
6535	17979	
28591	35430	
30786	14723	
15647	15964	
29513	15796	
12194	16694	
2518	44544	
26624	25922	
46534	19428	
39649	38886	
20064	4673	
10468	24661	
40621	16831	
17665	23805	
39399	21585	
25696	49343	
31191	19258	
16554	46459	
23229	28393	
40065	32426	
45937	5341	
11163	18965	
38290	17309	
20901	33331	
20821	18896	
27691	8095	
38633	1896	
13007	23495	
12167	33070	
9208	19399	
15288	18900	
44260	40310	
24739	33208	
44470	28492	
6639	6402	
49226	16590	
13858	6743	
26165	26628	
49914	5867	
2717	49964	
19847	38003	
42498	1336	
23492	14505	
31753	27506	
6496	8552	
47619	22175	
19229	7766	
13166	9809	
8484	7618	
5288	37687	
13331	20595	
43307	18095	
20229	8672	
44345	33660	
44140	6606	
43541	23811	
12525	17364	
44075	1422	
17544	36442	
12238	26803	
47714	9728	
47165	24271	
9457	6555	
45760	13868	
47859	21322	
13605	16514	
49275	13671	
19601	20202	
41530	7352	
21685	26429	
19142	29829	
28527	5787	
11385	23461	
8874	24247	
49081	11473	
30835	11295	
28927	35722	
21034	902	
2662	17439	
12154	4290	
34933	4129	
48449	39659	
37425	42834	
23552	34293	
16628	5469	
49867	25612	
10725	8848	
25608	11153	
31002	5889	
15670	36908	
19633	13132	
12170	15884	
22633	15930	
12068	20419	
25547	4847	
18496	6135	
42278	31888	
11961	6134	
22040	18271	
24984	1865	
45496	48021	
24090	8931	
21232	41179	
35999	39127	
19177	19813	
11246	29764	
2014	35436	
13911	24014	
6850	45542	
24241	42265	
42142	11171	
5137	16820	
28819	44695	
23612	32624	
7261	46927	
29011	38540	
26674	39262	
23199	45244	
11622	24084	
28112	28628	
31851	48165	
41205	7709	
10008	3546	
43399	34538	
37808	1285	
29038	26228	
15024	41314	
1470	8862	
31353	23471	
47502	1254	
46084	19352	
41584	33688	
13927	28218	
45522	7484	
33042	17322	
28864	48016	
30838	23102	
9188	29889	
34515	16248	
13260	40882	
37388	43012	
8229	3343	
46362	18359	
12457	2588	
22025	6278	
19619	1382	
7795	47705	
10987	49995	
29879	40436	
6594	4501	
13334	43109	
39419	16017	
45546	35933	
35700	14046	
21443	869	
26129	5393	
11199	33138	
36931	486	
19636	27362	
43561	42816	
30701	45862	
20707	37937	
12442	35343	
29558	12152	
25519	2339	
25818	11556	
45498	29605	
1019	24587	
28422	16506	
6313	45498	
33716	18953	
10602	38123	
45651	3115	
7818	26691	
19594	48338	
512	761	
849	13267	
31692	21406	
23744	47217	
46877	30653	
32495	26568	
13105	7469	
31490	9777	
23037	43357	
49993	5700	
2732	49434	
6474	12352	
10710	25323	
33298	45169	
36891	7841	
29928	43806	
40751	29037	
10487	24394	
16338	6750	
13702	13523	
9147	38760	
47285	48152	
13840	47617	
4886	46728	
1125	44070	
5318	7365	
4958	38362	
20711	28904	
31875	14062	
49355	5006	
41583	12139	
27775	14815	
31164	44353	
39439	26000	
6569	15632	
6254	36948	
25647	6831	
46346	20406	
5099	22565	
47540	45989	
21701	18708	
33440	16692	
45593	25427	
7030	25478	
32224	19146	
21204	49261	
25786	23623	
37005	6180	
18375	49136	
30523	3317	
42820	41136	
22014	1878	
13785	10520	
8567	48990	
12290	46025	
24691	12846	
5831	13874	
33674	18468	
42461	19891	
6709	37108	
11211	23070	
1179	8351	
25466	45981	
34967	4973	
38495	34088	
24293	14421	
19691	6354	
8711	9494	
566	7663	
1267	20010	
7458	37653	
3220	2816	
36059	48898	
10956	10034	
18398	23201	
49596	8531	
30048	39864	
2256	48731	
22328	23675	
9267	17818	
16189	44249	
27980	32737	
41527	7198	
30697	49560	
26353	19290	
